subject,predicate,object
reactome:Pathway1463,abstraction:HasComponent,reactome:Pathway1471
reactome:Pathway1463,abstraction:HasComponent,reactome:Pathway1468
reactome:Pathway613,abstraction:HasComponent,reactome:Pathway614
reactome:Pathway613,abstraction:HasComponent,reactome:Pathway615
reactome:Pathway2691,abstraction:HasComponent,reactome:Pathway2695
reactome:Pathway2691,abstraction:HasComponent,reactome:Pathway2693
reactome:Pathway2691,abstraction:HasComponent,reactome:Pathway2692
reactome:Pathway147,abstraction:HasComponent,reactome:Pathway148
reactome:Pathway147,abstraction:HasComponent,reactome:Pathway150
reactome:Pathway2470,abstraction:HasComponent,reactome:Pathway2471
reactome:Pathway1915,abstraction:HasComponent,reactome:Pathway1917
reactome:Pathway1915,abstraction:HasComponent,reactome:Pathway1916
reactome:Pathway2424,abstraction:HasComponent,reactome:Pathway2436
reactome:Pathway2424,abstraction:HasComponent,reactome:Pathway2438
reactome:Pathway2424,abstraction:HasComponent,reactome:Pathway2432
reactome:Pathway2424,abstraction:HasComponent,reactome:Pathway2437
reactome:Pathway2424,abstraction:HasComponent,reactome:Pathway2425
reactome:Pathway2424,abstraction:HasComponent,reactome:Pathway2435
reactome:Pathway2424,abstraction:HasComponent,reactome:Pathway2434
reactome:Pathway1021,abstraction:HasComponent,reactome:Pathway1022
reactome:Pathway1021,abstraction:HasComponent,reactome:Pathway1029
reactome:Pathway1021,abstraction:HasComponent,reactome:Pathway1027
reactome:Pathway1021,abstraction:HasComponent,reactome:Pathway1023
reactome:Pathway1021,abstraction:HasComponent,reactome:Pathway1028
reactome:Pathway424,abstraction:HasComponent,reactome:Pathway425
reactome:Pathway1947,abstraction:HasComponent,reactome:Pathway1948
reactome:Pathway677,abstraction:HasComponent,reactome:Pathway679
reactome:Pathway677,abstraction:HasComponent,reactome:Pathway678
reactome:Pathway1228,abstraction:HasComponent,reactome:Pathway1229
reactome:Pathway1228,abstraction:HasComponent,reactome:Pathway1230
reactome:Pathway1228,abstraction:HasComponent,reactome:Pathway1239
reactome:Pathway1228,abstraction:HasComponent,reactome:Pathway1244
reactome:Pathway1228,abstraction:HasComponent,reactome:Pathway1231
reactome:Pathway456,abstraction:HasComponent,reactome:Pathway458
reactome:Pathway456,abstraction:HasComponent,reactome:Pathway457
reactome:Pathway1979,abstraction:HasComponent,reactome:Pathway1974
reactome:Pathway1979,abstraction:HasComponent,reactome:Pathway1983
reactome:Pathway1979,abstraction:HasComponent,reactome:Pathway1982
reactome:Pathway1979,abstraction:HasComponent,reactome:Pathway1981
reactome:Pathway1979,abstraction:HasComponent,reactome:Pathway1984
reactome:Pathway1979,abstraction:HasComponent,reactome:Pathway1985
reactome:Pathway1979,abstraction:HasComponent,reactome:Pathway1980
reactome:Pathway1551,abstraction:HasComponent,reactome:Pathway1556
reactome:Pathway1551,abstraction:HasComponent,reactome:Pathway1555
reactome:Pathway1551,abstraction:HasComponent,reactome:Pathway1552
reactome:Pathway1551,abstraction:HasComponent,reactome:Pathway1553
reactome:Pathway1551,abstraction:HasComponent,reactome:Pathway1554
reactome:Pathway1039,abstraction:HasComponent,reactome:Pathway1072
reactome:Pathway1039,abstraction:HasComponent,reactome:Pathway1040
reactome:Pathway2267,abstraction:HasComponent,reactome:Pathway2269
reactome:Pathway2267,abstraction:HasComponent,reactome:Pathway2268
reactome:Pathway986,abstraction:HasComponent,reactome:Pathway987
reactome:Pathway2590,abstraction:HasComponent,reactome:Pathway2591
reactome:Pathway2590,abstraction:HasComponent,reactome:Pathway2592
reactome:Pathway1141,abstraction:HasComponent,reactome:Pathway1160
reactome:Pathway1141,abstraction:HasComponent,reactome:Pathway1150
reactome:Pathway1141,abstraction:HasComponent,reactome:Pathway1142
reactome:Pathway1348,abstraction:HasComponent,reactome:Pathway1358
reactome:Pathway1348,abstraction:HasComponent,reactome:Pathway1349
reactome:Pathway1348,abstraction:HasComponent,reactome:Pathway1353
reactome:Pathway323,abstraction:HasComponent,reactome:Pathway326
reactome:Pathway323,abstraction:HasComponent,reactome:Pathway325
reactome:Pathway323,abstraction:HasComponent,reactome:Pathway324
reactome:Pathway576,abstraction:HasComponent,reactome:Pathway577
reactome:Pathway576,abstraction:HasComponent,reactome:Pathway578
reactome:Pathway1671,abstraction:HasComponent,reactome:Pathway1672
reactome:Pathway2102,abstraction:HasComponent,reactome:Pathway2103
reactome:Pathway1878,abstraction:HasComponent,reactome:Pathway1879
reactome:Pathway1878,abstraction:HasComponent,reactome:Pathway1882
reactome:Pathway92,abstraction:HasComponent,reactome:Pathway97
reactome:Pathway92,abstraction:HasComponent,reactome:Pathway93
reactome:Pathway92,abstraction:HasComponent,reactome:Pathway96
reactome:Pathway1450,abstraction:HasComponent,reactome:Pathway1452
reactome:Pathway1450,abstraction:HasComponent,reactome:Pathway1451
reactome:Pathway600,abstraction:HasComponent,reactome:Pathway604
reactome:Pathway600,abstraction:HasComponent,reactome:Pathway601
reactome:Pathway46,abstraction:HasComponent,reactome:Pathway47
reactome:Pathway1902,abstraction:HasComponent,reactome:Pathway1903
reactome:Pathway1902,abstraction:HasComponent,reactome:Pathway1904
reactome:Pathway78,abstraction:HasComponent,reactome:Pathway79
reactome:Pathway78,abstraction:HasComponent,reactome:Pathway80
reactome:Pathway78,abstraction:HasComponent,reactome:Pathway81
reactome:Pathway166,abstraction:HasComponent,reactome:Pathway167
reactome:Pathway166,abstraction:HasComponent,reactome:Pathway170
reactome:Pathway166,abstraction:HasComponent,reactome:Pathway173
reactome:Pathway2664,abstraction:HasComponent,reactome:Pathway2665
reactome:Pathway411,abstraction:HasComponent,reactome:Pathway413
reactome:Pathway411,abstraction:HasComponent,reactome:Pathway418
reactome:Pathway411,abstraction:HasComponent,reactome:Pathway412
reactome:Pathway411,abstraction:HasComponent,reactome:Pathway417
reactome:Pathway411,abstraction:HasComponent,reactome:Pathway426
reactome:Pathway411,abstraction:HasComponent,reactome:Pathway419
reactome:Pathway411,abstraction:HasComponent,reactome:Pathway424
reactome:Pathway2443,abstraction:HasComponent,reactome:Pathway2456
reactome:Pathway2443,abstraction:HasComponent,reactome:Pathway2457
reactome:Pathway2443,abstraction:HasComponent,reactome:Pathway2460
reactome:Pathway2443,abstraction:HasComponent,reactome:Pathway2451
reactome:Pathway2443,abstraction:HasComponent,reactome:Pathway2448
reactome:Pathway2443,abstraction:HasComponent,reactome:Pathway2444
reactome:Pathway1040,abstraction:HasComponent,reactome:Pathway1051
reactome:Pathway1040,abstraction:HasComponent,reactome:Pathway1041
reactome:Pathway2696,abstraction:HasComponent,reactome:Pathway2701
reactome:Pathway2696,abstraction:HasComponent,reactome:Pathway2697
reactome:Pathway2696,abstraction:HasComponent,reactome:Pathway2699
reactome:Pathway2696,abstraction:HasComponent,reactome:Pathway2698
reactome:Pathway1293,abstraction:HasComponent,reactome:Pathway1294
reactome:Pathway1293,abstraction:HasComponent,reactome:Pathway1295
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1724
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1723
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1720
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1726
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1734
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1714
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1721
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1733
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1716
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1715
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1722
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1728
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1725
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1727
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1718
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1719
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1732
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1717
reactome:Pathway1713,abstraction:HasComponent,reactome:Pathway1731
reactome:Pathway443,abstraction:HasComponent,reactome:Pathway444
reactome:Pathway443,abstraction:HasComponent,reactome:Pathway445
reactome:Pathway696,abstraction:HasComponent,reactome:Pathway697
reactome:Pathway696,abstraction:HasComponent,reactome:Pathway699
reactome:Pathway696,abstraction:HasComponent,reactome:Pathway700
reactome:Pathway2222,abstraction:HasComponent,reactome:Pathway2224
reactome:Pathway2222,abstraction:HasComponent,reactome:Pathway2223
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2479
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2487
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2481
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2486
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2478
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2477
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2490
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2476
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2489
reactome:Pathway2475,abstraction:HasComponent,reactome:Pathway2482
reactome:Pathway1072,abstraction:HasComponent,reactome:Pathway1076
reactome:Pathway1072,abstraction:HasComponent,reactome:Pathway1073
reactome:Pathway1072,abstraction:HasComponent,reactome:Pathway1081
reactome:Pathway1072,abstraction:HasComponent,reactome:Pathway1078
reactome:Pathway1072,abstraction:HasComponent,reactome:Pathway1088
reactome:Pathway1072,abstraction:HasComponent,reactome:Pathway1079
reactome:Pathway1072,abstraction:HasComponent,reactome:Pathway1080
reactome:Pathway222,abstraction:HasComponent,reactome:Pathway223
reactome:Pathway1998,abstraction:HasComponent,reactome:Pathway1999
reactome:Pathway2001,abstraction:HasComponent,reactome:Pathway2002
reactome:Pathway2001,abstraction:HasComponent,reactome:Pathway2003
reactome:Pathway2001,abstraction:HasComponent,reactome:Pathway2004
reactome:Pathway2254,abstraction:HasComponent,reactome:Pathway2255
reactome:Pathway2254,abstraction:HasComponent,reactome:Pathway2256
reactome:Pathway429,abstraction:HasComponent,reactome:Pathway431
reactome:Pathway429,abstraction:HasComponent,reactome:Pathway430
reactome:Pathway429,abstraction:HasComponent,reactome:Pathway432
reactome:Pathway254,abstraction:HasComponent,reactome:Pathway255
reactome:Pathway1058,abstraction:HasComponent,reactome:Pathway1059
reactome:Pathway2706,abstraction:HasComponent,reactome:Pathway2717
reactome:Pathway2706,abstraction:HasComponent,reactome:Pathway2707
reactome:Pathway706,abstraction:HasComponent,reactome:Pathway707
reactome:Pathway706,abstraction:HasComponent,reactome:Pathway713
reactome:Pathway706,abstraction:HasComponent,reactome:Pathway726
reactome:Pathway1381,abstraction:HasComponent,reactome:Pathway1383
reactome:Pathway1381,abstraction:HasComponent,reactome:Pathway1382
reactome:Pathway531,abstraction:HasComponent,reactome:Pathway532
reactome:Pathway1801,abstraction:HasComponent,reactome:Pathway1802
reactome:Pathway1801,abstraction:HasComponent,reactome:Pathway1893
reactome:Pathway1801,abstraction:HasComponent,reactome:Pathway1889
reactome:Pathway1801,abstraction:HasComponent,reactome:Pathway1883
reactome:Pathway1801,abstraction:HasComponent,reactome:Pathway1884
reactome:Pathway1801,abstraction:HasComponent,reactome:Pathway1888
reactome:Pathway1801,abstraction:HasComponent,reactome:Pathway1892
reactome:Pathway1801,abstraction:HasComponent,reactome:Pathway1885
reactome:Pathway1588,abstraction:HasComponent,reactome:Pathway1591
reactome:Pathway1588,abstraction:HasComponent,reactome:Pathway1607
reactome:Pathway1588,abstraction:HasComponent,reactome:Pathway1589
reactome:Pathway1588,abstraction:HasComponent,reactome:Pathway1606
reactome:Pathway1588,abstraction:HasComponent,reactome:Pathway1611
reactome:Pathway1588,abstraction:HasComponent,reactome:Pathway1610
reactome:Pathway1160,abstraction:HasComponent,reactome:Pathway1165
reactome:Pathway1160,abstraction:HasComponent,reactome:Pathway1161
reactome:Pathway1160,abstraction:HasComponent,reactome:Pathway1163
reactome:Pathway1160,abstraction:HasComponent,reactome:Pathway1164
reactome:Pathway1160,abstraction:HasComponent,reactome:Pathway1162
reactome:Pathway738,abstraction:HasComponent,reactome:Pathway755
reactome:Pathway738,abstraction:HasComponent,reactome:Pathway739
reactome:Pathway563,abstraction:HasComponent,reactome:Pathway564
reactome:Pathway563,abstraction:HasComponent,reactome:Pathway572
reactome:Pathway563,abstraction:HasComponent,reactome:Pathway569
reactome:Pathway563,abstraction:HasComponent,reactome:Pathway566
reactome:Pathway2517,abstraction:HasComponent,reactome:Pathway2518
reactome:Pathway1367,abstraction:HasComponent,reactome:Pathway1368
reactome:Pathway1367,abstraction:HasComponent,reactome:Pathway1381
reactome:Pathway1367,abstraction:HasComponent,reactome:Pathway1384
reactome:Pathway1192,abstraction:HasComponent,reactome:Pathway1193
reactome:Pathway342,abstraction:HasComponent,reactome:Pathway343
reactome:Pathway342,abstraction:HasComponent,reactome:Pathway345
reactome:Pathway1865,abstraction:HasComponent,reactome:Pathway1866
reactome:Pathway1865,abstraction:HasComponent,reactome:Pathway1867
reactome:Pathway1865,abstraction:HasComponent,reactome:Pathway1870
reactome:Pathway1865,abstraction:HasComponent,reactome:Pathway1869
reactome:Pathway1865,abstraction:HasComponent,reactome:Pathway1868
reactome:Pathway2121,abstraction:HasComponent,reactome:Pathway2122
reactome:Pathway2374,abstraction:HasComponent,reactome:Pathway2376
reactome:Pathway2374,abstraction:HasComponent,reactome:Pathway2375
reactome:Pathway1819,abstraction:HasComponent,reactome:Pathway1821
reactome:Pathway1819,abstraction:HasComponent,reactome:Pathway1820
reactome:Pathway1178,abstraction:HasComponent,reactome:Pathway1179
reactome:Pathway1178,abstraction:HasComponent,reactome:Pathway1182
reactome:Pathway1178,abstraction:HasComponent,reactome:Pathway1184
reactome:Pathway1178,abstraction:HasComponent,reactome:Pathway1186
reactome:Pathway328,abstraction:HasComponent,reactome:Pathway329
reactome:Pathway328,abstraction:HasComponent,reactome:Pathway330
reactome:Pathway65,abstraction:HasComponent,reactome:Pathway64
reactome:Pathway65,abstraction:HasComponent,reactome:Pathway66
reactome:Pathway153,abstraction:HasComponent,reactome:Pathway154
reactome:Pathway2107,abstraction:HasComponent,reactome:Pathway2090
reactome:Pathway107,abstraction:HasComponent,reactome:Pathway108
reactome:Pathway107,abstraction:HasComponent,reactome:Pathway110
reactome:Pathway2605,abstraction:HasComponent,reactome:Pathway2606
reactome:Pathway185,abstraction:HasComponent,reactome:Pathway187
reactome:Pathway185,abstraction:HasComponent,reactome:Pathway186
reactome:Pathway97,abstraction:HasComponent,reactome:Pathway99
reactome:Pathway97,abstraction:HasComponent,reactome:Pathway98
reactome:Pathway2683,abstraction:HasComponent,reactome:Pathway2687
reactome:Pathway2683,abstraction:HasComponent,reactome:Pathway2684
reactome:Pathway2683,abstraction:HasComponent,reactome:Pathway2735
reactome:Pathway1280,abstraction:HasComponent,reactome:Pathway1281
reactome:Pathway1280,abstraction:HasComponent,reactome:Pathway1282
reactome:Pathway1409,abstraction:HasComponent,reactome:Pathway1410
reactome:Pathway1409,abstraction:HasComponent,reactome:Pathway1414
reactome:Pathway1409,abstraction:HasComponent,reactome:Pathway1411
reactome:Pathway1409,abstraction:HasComponent,reactome:Pathway1419
reactome:Pathway139,abstraction:HasComponent,reactome:Pathway140
reactome:Pathway683,abstraction:HasComponent,reactome:Pathway685
reactome:Pathway683,abstraction:HasComponent,reactome:Pathway684
reactome:Pathway2462,abstraction:HasComponent,reactome:Pathway2463
reactome:Pathway2462,abstraction:HasComponent,reactome:Pathway2464
reactome:Pathway2669,abstraction:HasComponent,reactome:Pathway2670
reactome:Pathway2669,abstraction:HasComponent,reactome:Pathway2671
reactome:Pathway1266,abstraction:HasComponent,reactome:Pathway1275
reactome:Pathway1266,abstraction:HasComponent,reactome:Pathway1267
